A,180318,222254,3442.5721,N,8229.9884,W,60.9,0.05,1.00,-0.09;
A,180318,222255,3442.5555,N,8229.9926,W,60.4,-0.05,1.06,-0.05;
A,180318,222256,3442.5388,N,8229.9967,W,60.7,0.07,0.98,-0.08;
A,180318,222257,3442.5223,N,8230.0008,W,60.7,0.18,1.07,0.05;
A,180318,222258,3442.5057,N,8230.0051,W,60.4,0.28,0.89,-0.11;
A,180318,222259,3442.4892,N,8230.0096,W,60.8,-0.20,0.92,-0.10;
A,180318,222300,3442.4726,N,8230.0141,W,60.8,0.08,0.94,-0.09;
A,180318,222301,3442.4562,N,8230.0188,W,60.5,0.09,1.09,0.10;
A,180318,222302,3442.4398,N,8230.0235,W,60.3,-0.08,0.88,-0.12;
A,180318,222303,3442.4233,N,8230.0282,W,60.7,0.02,1.09,0.01;
A,180318,222304,3442.4068,N,8230.0328,W,60.2,-0.06,1.09,0.06;
A,180318,222305,3442.3904,N,8230.0374,W,60.2,0.04,1.07,0.04;
A,180318,222306,3442.3739,N,8230.0419,W,60.2,0.01,0.87,-0.14;
A,180318,222307,3442.3574,N,8230.0463,W,60.9,0.05,0.95,-0.10;
A,180318,222308,3442.3409,N,8230.0507,W,60.4,-0.09,1.02,-0.03;
A,180318,222309,3442.3245,N,8230.0551,W,60.3,0.04,1.02,-0.07;
A,180318,222310,3442.3079,N,8230.0593,W,60.8,-0.03,1.20,0.05;
A,180318,222311,3442.2913,N,8230.0637,W,61.1,0.00,1.04,0.04;
A,180318,222312,3442.2747,N,8230.0680,W,61.1,0.09,0.99,-0.13;
A,180318,222313,3442.2582,N,8230.0725,W,61.0,0.12,0.97,-0.01;
A,180318,222314,3442.2416,N,8230.0770,W,60.8,-0.10,0.97,0.05;
A,180318,222315,3442.2252,N,8230.0815,W,61.1,0.06,0.99,-0.05;
A,180318,222316,3442.2086,N,8230.0859,W,61.1,0.16,1.05,0.08;
A,180318,222317,3442.1922,N,8230.0903,W,60.8,0.02,0.92,-0.06;
A,180318,222318,3442.1759,N,8230.0946,W,60.4,0.08,0.98,-0.10;
A,180318,222319,3442.1597,N,8230.0991,W,60.0,0.11,0.91,-0.06;
A,180318,222320,3442.1434,N,8230.1034,W,60.0,0.00,1.00,-0.09;
A,180318,222321,3442.1272,N,8230.1078,W,60.0,-0.01,0.88,-0.10;
A,180318,222322,3442.1111,N,8230.1123,W,59.4,0.01,1.05,-0.08;
A,180318,222323,3442.0951,N,8230.1166,W,58.8,0.10,1.03,-0.03;
A,180318,222324,3442.0791,N,8230.1210,W,59.1,-0.03,0.89,-0.16;
A,180318,222325,3442.0631,N,8230.1252,W,59.5,-0.02,1.06,0.05;
A,180318,222326,3442.0469,N,8230.1293,W,59.2,0.04,1.08,-0.12;
A,180318,222327,3442.0308,N,8230.1333,W,59.2,-0.04,1.08,0.01;
A,180318,222328,3442.0147,N,8230.1375,W,59.5,0.00,0.96,-0.04;
A,180318,222329,3441.9986,N,8230.1419,W,59.6,0.10,1.05,-0.05;
A,180318,222330,3441.9824,N,8230.1465,W,59.3,-0.04,1.01,-0.01;
A,180318,222331,3441.9663,N,8230.1509,W,59.3,0.00,1.13,0.07;
A,180318,222332,3441.9500,N,8230.1552,W,60.0,0.00,0.95,-0.07;
A,180318,222333,3441.9336,N,8230.1595,W,59.7,-0.05,0.98,-0.02;
A,180318,222334,3441.9174,N,8230.1637,W,59.6,0.02,1.09,0.11;
A,180318,222335,3441.9012,N,8230.1681,W,60.0,0.01,1.07,-0.05;
A,180318,222336,3441.8850,N,8230.1726,W,59.7,0.01,0.91,-0.11;
A,180318,222337,3441.8689,N,8230.1770,W,59.3,0.01,0.93,-0.05;
A,180318,222338,3441.8528,N,8230.1816,W,59.7,0.05,1.01,-0.02;
A,180318,222339,3441.8367,N,8230.1865,W,59.4,-0.19,1.02,-0.05;
A,180318,222340,3441.8207,N,8230.1916,W,59.5,0.15,1.12,0.12;
A,180318,222341,3441.8047,N,8230.1970,W,59.8,-0.13,1.04,-0.02;
A,180318,222342,3441.7887,N,8230.2028,W,60.0,0.04,1.18,0.05;
A,180318,222343,3441.7730,N,8230.2091,W,59.6,-0.18,0.97,-0.02;
A,180318,222344,3441.7574,N,8230.2159,W,59.3,-0.04,1.03,-0.04;
A,180318,222345,3441.7420,N,8230.2234,W,59.5,-0.03,1.16,0.05;
A,180318,222346,3441.7269,N,8230.2318,W,59.9,-0.02,0.98,-0.09;
A,180318,222347,3441.7120,N,8230.2408,W,59.9,-0.06,0.97,-0.03;
A,180318,222348,3441.6975,N,8230.2507,W,60.1,-0.05,1.12,0.02;
A,180318,222349,3441.6832,N,8230.2611,W,60.1,0.11,1.02,0.02;
A,180318,222350,3441.6691,N,8230.2721,W,60.4,-0.19,0.93,-0.09;
A,180318,222351,3441.6556,N,8230.2841,W,60.3,0.07,0.98,-0.06;
A,180318,222352,3441.6423,N,8230.2969,W,59.8,-0.13,1.03,-0.05;
A,180318,222353,3441.6293,N,8230.3097,W,59.8,-0.10,1.00,-0.10;
A,180318,222354,3441.6165,N,8230.3228,W,59.8,-0.02,0.91,-0.03;
A,180318,222355,3441.6038,N,8230.3360,W,59.8,-0.16,0.91,-0.12;
A,180318,222356,3441.5915,N,8230.3496,W,59.9,0.01,1.13,0.02;
A,180318,222357,3441.5794,N,8230.3635,W,59.9,0.05,1.04,-0.02;
A,180318,222358,3441.5674,N,8230.3778,W,59.9,-0.13,1.04,-0.03;
A,180318,222359,3441.5556,N,8230.3921,W,59.9,0.07,0.99,-0.02;
A,180318,222400,3441.5438,N,8230.4063,W,59.9,-0.11,0.97,-0.16;
A,180318,222401,3441.5319,N,8230.4204,W,59.9,-0.03,1.11,0.05;
A,180318,222402,3441.5200,N,8230.4344,W,59.6,0.09,1.01,-0.05;
A,180318,222403,3441.5082,N,8230.4485,W,59.8,-0.12,1.03,-0.02;
A,180318,222404,3441.4964,N,8230.4625,W,59.6,0.04,1.10,-0.05;
A,180318,222405,3441.4846,N,8230.4766,W,60.0,0.03,1.01,-0.14;
A,180318,222406,3441.4729,N,8230.4908,W,59.9,0.05,1.01,-0.02;
A,180318,222407,3441.4612,N,8230.5051,W,59.7,0.02,1.09,0.03;
A,180318,222408,3441.4493,N,8230.5193,W,60.1,-0.06,1.13,0.01;
A,180318,222409,3441.4375,N,8230.5336,W,60.0,0.05,1.10,0.02;
A,180318,222410,3441.4257,N,8230.5478,W,59.9,0.00,1.09,0.03;
A,180318,222411,3441.4139,N,8230.5619,W,59.6,-0.02,0.98,-0.04;
A,180318,222412,3441.4019,N,8230.5758,W,59.4,-0.09,1.05,-0.14;
A,180318,222413,3441.3901,N,8230.5898,W,59.8,-0.05,1.02,-0.09;
A,180318,222414,3441.3783,N,8230.6039,W,59.5,-0.02,1.14,-0.04;
A,180318,222415,3441.3665,N,8230.6177,W,59.0,0.04,0.98,-0.05;
A,180318,222416,3441.3546,N,8230.6314,W,58.9,0.15,1.06,0.09;
A,180318,222417,3441.3428,N,8230.6453,W,59.1,-0.03,0.99,-0.07;
A,180318,222418,3441.3310,N,8230.6592,W,59.3,0.04,1.02,-0.08;
A,180318,222419,3441.3193,N,8230.6732,W,59.3,0.02,1.09,-0.05;
A,180318,222420,3441.3074,N,8230.6872,W,59.7,-0.03,1.12,0.05;
A,180318,222421,3441.2957,N,8230.7013,W,59.3,0.00,0.96,0.01;
A,180318,222422,3441.2841,N,8230.7155,W,59.1,0.04,0.96,0.03;
A,180318,222423,3441.2724,N,8230.7295,W,59.1,-0.05,1.09,-0.02;
A,180318,222424,3441.2606,N,8230.7434,W,59.6,-0.02,1.05,0.02;
A,180318,222425,3441.2486,N,8230.7574,W,59.7,-0.02,1.05,-0.02;
A,180318,222426,3441.2366,N,8230.7714,W,59.7,0.05,0.94,-0.05;
A,180318,222427,3441.2246,N,8230.7853,W,59.8,0.01,1.04,0.08;
A,180318,222428,3441.2127,N,8230.7994,W,59.7,-0.07,1.02,-0.06;
A,180318,222429,3441.2008,N,8230.8134,W,59.7,0.05,1.13,-0.03;
A,180318,222430,3441.1890,N,8230.8275,W,59.7,0.00,1.03,0.05;
A,180318,222431,3441.1772,N,8230.8417,W,59.7,-0.05,1.00,0.00;
A,180318,222432,3441.1655,N,8230.8561,W,59.7,-0.06,1.09,0.09;
A,180318,222433,3441.1541,N,8230.8708,W,59.7,-0.04,0.95,-0.09;
A,180318,222434,3441.1430,N,8230.8857,W,59.6,-0.05,1.13,0.05;
A,180318,222435,3441.1320,N,8230.9007,W,59.4,-0.01,0.98,0.10;
A,180318,222436,3441.1211,N,8230.9158,W,59.6,-0.02,0.97,0.04;
A,180318,222437,3441.1105,N,8230.9314,W,59.9,-0.04,1.05,-0.01;
A,180318,222438,3441.1000,N,8230.9471,W,59.9,-0.18,0.95,-0.08;
A,180318,222439,3441.0897,N,8230.9630,W,59.9,0.05,1.11,0.14;
A,180318,222440,3441.0798,N,8230.9792,W,59.4,-0.02,1.11,0.05;
A,180318,222441,3441.0703,N,8230.9955,W,59.1,0.00,0.99,0.03;
A,180318,222442,3441.0610,N,8231.0121,W,59.7,0.10,0.95,-0.11;
A,180318,222443,3441.0522,N,8231.0293,W,59.7,-0.09,1.14,0.05;
A,180318,222444,3441.0434,N,8231.0463,W,59.3,0.03,1.05,0.05;
A,180318,222445,3441.0351,N,8231.0637,W,59.3,0.10,1.08,-0.02;
A,180318,222446,3441.0270,N,8231.0812,W,59.7,-0.01,1.07,0.05;
A,180318,222447,3441.0189,N,8231.0986,W,59.0,0.02,1.10,-0.06;
A,180318,222448,3441.0107,N,8231.1161,W,59.6,-0.02,1.02,0.02;
A,180318,222449,3441.0025,N,8231.1336,W,59.8,-0.02,1.13,0.00;
A,180318,222450,3440.9943,N,8231.1511,W,59.8,-0.07,1.02,0.03;
A,180318,222451,3440.9861,N,8231.1686,W,59.7,-0.08,0.97,-0.04;
A,180318,222452,3440.9779,N,8231.1860,W,59.5,0.00,0.95,-0.10;
A,180318,222453,3440.9698,N,8231.2033,W,59.3,-0.02,1.09,0.08;
A,180318,222454,3440.9615,N,8231.2205,W,59.3,-0.02,1.08,-0.05;
A,180318,222455,3440.9533,N,8231.2379,W,59.6,-0.01,1.07,0.05;
A,180318,222456,3440.9451,N,8231.2552,W,59.3,-0.05,1.14,0.05;
A,180318,222457,3440.9370,N,8231.2726,W,59.3,0.15,0.92,-0.08;
A,180318,222458,3440.9289,N,8231.2898,W,59.3,-0.03,0.98,-0.02;
A,180318,222459,3440.9207,N,8231.3070,W,59.3,0.05,1.03,0.00;
A,180318,222500,3440.9124,N,8231.3242,W,59.3,0.00,0.99,-0.01;
A,180318,222501,3440.9041,N,8231.3413,W,58.8,0.12,1.05,0.01;
A,180318,222502,3440.8959,N,8231.3585,W,59.0,-0.12,1.03,-0.12;
A,180318,222503,3440.8876,N,8231.3758,W,59.5,-0.03,1.05,-0.02;
A,180318,222504,3440.8793,N,8231.3931,W,59.2,0.01,1.09,-0.02;
A,180318,222505,3440.8709,N,8231.4104,W,59.5,-0.06,1.02,0.03;
A,180318,222506,3440.8625,N,8231.4275,W,59.3,0.02,1.02,0.03;
A,180318,222507,3440.8543,N,8231.4446,W,59.3,0.08,0.96,-0.05;
A,180318,222508,3440.8461,N,8231.4619,W,60.1,0.05,1.10,0.11;
A,180318,222509,3440.8377,N,8231.4791,W,59.6,-0.02,1.05,-0.06;
A,180318,222510,3440.8296,N,8231.4964,W,59.2,0.02,1.02,-0.05;
A,180318,222511,3440.8213,N,8231.5135,W,59.2,0.03,1.11,0.07;
A,180318,222512,3440.8131,N,8231.5306,W,59.2,-0.02,0.98,0.11;
A,180318,222513,3440.8049,N,8231.5478,W,59.2,-0.01,1.13,-0.01;
A,180318,222514,3440.7968,N,8231.5652,W,59.3,0.02,1.13,0.07;
A,180318,222515,3440.7887,N,8231.5826,W,59.5,0.00,0.95,-0.09;
A,180318,222516,3440.7803,N,8231.5999,W,59.9,-0.03,1.03,-0.01;
A,180318,222517,3440.7719,N,8231.6173,W,59.6,0.04,0.98,0.01;
A,180318,222518,3440.7636,N,8231.6347,W,59.5,0.13,1.07,0.03;
A,180318,222519,3440.7554,N,8231.6521,W,59.6,-0.17,1.02,-0.01;
A,180318,222520,3440.7472,N,8231.6694,W,59.0,-0.09,0.98,-0.08;
A,180318,222521,3440.7389,N,8231.6866,W,59.3,0.02,1.20,0.12;
A,180318,222522,3440.7306,N,8231.7039,W,59.3,0.05,0.98,-0.05;
A,180318,222523,3440.7223,N,8231.7213,W,59.3,-0.04,1.05,0.05;
A,180318,222524,3440.7141,N,8231.7388,W,59.2,0.15,1.08,0.06;
A,180318,222525,3440.7059,N,8231.7561,W,58.9,-0.02,1.02,0.04;
A,180318,222526,3440.6975,N,8231.7734,W,59.4,0.02,1.05,0.03;
A,180318,222527,3440.6890,N,8231.7908,W,59.4,0.04,0.95,-0.08;
A,180318,222528,3440.6806,N,8231.8082,W,59.2,0.05,1.06,0.05;
A,180318,222529,3440.6722,N,8231.8254,W,58.9,-0.02,1.08,0.04;
A,180318,222530,3440.6638,N,8231.8428,W,59.3,-0.05,1.02,-0.01;
A,180318,222531,3440.6557,N,8231.8601,W,58.8,-0.05,1.03,-0.06;
A,180318,222532,3440.6476,N,8231.8773,W,58.8,-0.01,0.98,0.01;
A,180318,222533,3440.6396,N,8231.8947,W,59.1,0.07,1.04,0.04;
A,180318,222534,3440.6314,N,8231.9121,W,59.4,-0.01,1.05,-0.02;
A,180318,222535,3440.6230,N,8231.9295,W,59.8,-0.10,0.96,-0.01;
A,180318,222536,3440.6146,N,8231.9468,W,58.9,0.16,1.13,0.09;
A,180318,222537,3440.6064,N,8231.9640,W,58.9,0.01,1.08,0.05;
A,180318,222538,3440.5981,N,8231.9812,W,58.9,-0.01,1.00,-0.03;
A,180318,222539,3440.5899,N,8231.9986,W,59.4,-0.09,1.02,0.01;
A,180318,222540,3440.5815,N,8232.0160,W,59.5,0.05,0.97,0.09;
A,180318,222541,3440.5731,N,8232.0332,W,59.5,-0.06,1.00,-0.04;
A,180318,222542,3440.5648,N,8232.0506,W,59.6,0.01,0.84,-0.07;
A,180318,222543,3440.5565,N,8232.0680,W,59.5,0.17,0.95,-0.05;
A,180318,222544,3440.5483,N,8232.0855,W,59.7,-0.02,0.98,-0.08;
A,180318,222545,3440.5400,N,8232.1031,W,59.7,-0.08,1.05,0.06;
A,180318,222546,3440.5318,N,8232.1206,W,59.9,-0.02,1.16,0.11;
A,180318,222547,3440.5235,N,8232.1382,W,59.9,0.13,0.98,-0.07;
A,180318,222548,3440.5151,N,8232.1556,W,59.1,0.19,1.02,-0.02;
A,180318,222549,3440.5070,N,8232.1731,W,59.4,-0.03,1.01,-0.09;
A,180318,222550,3440.4987,N,8232.1907,W,59.5,0.16,1.07,0.04;
A,180318,222551,3440.4905,N,8232.2082,W,59.8,0.18,0.96,-0.09;
A,180318,222552,3440.4822,N,8232.2257,W,59.8,-0.05,0.99,-0.06;
A,180318,222553,3440.4736,N,8232.2432,W,60.3,-0.02,0.95,-0.01;
A,180318,222554,3440.4653,N,8232.2606,W,59.4,-0.05,1.07,-0.02;
A,180318,222555,3440.4569,N,8232.2781,W,59.5,0.13,0.95,-0.12;
A,180318,222556,3440.4486,N,8232.2955,W,59.5,-0.14,1.03,-0.02;
A,180318,222557,3440.4402,N,8232.3130,W,59.7,0.03,1.09,0.02;
A,180318,222558,3440.4318,N,8232.3304,W,59.5,0.05,0.98,-0.09;
A,180318,222559,3440.4234,N,8232.3478,W,59.5,-0.08,1.03,0.08;
A,180318,222600,3440.4150,N,8232.3653,W,59.5,0.09,1.13,0.06;
A,180318,222601,3440.4065,N,8232.3828,W,59.6,0.19,0.91,-0.06;
A,180318,222602,3440.3981,N,8232.4004,W,59.9,0.01,1.04,0.01;
A,180318,222603,3440.3897,N,8232.4181,W,60.0,0.04,1.09,-0.05;
A,180318,222604,3440.3813,N,8232.4359,W,59.9,-0.01,1.11,0.05;
A,180318,222605,3440.3730,N,8232.4536,W,59.7,0.00,1.01,-0.09;
A,180318,222606,3440.3648,N,8232.4713,W,59.7,0.00,1.06,-0.07;
A,180318,222607,3440.3566,N,8232.4891,W,59.9,-0.12,0.95,0.01;
A,180318,222608,3440.3484,N,8232.5070,W,60.3,-0.02,1.13,-0.06;
A,180318,222609,3440.3401,N,8232.5248,W,60.0,0.02,1.02,0.04;
A,180318,222610,3440.3317,N,8232.5424,W,59.6,0.08,1.03,-0.11;
A,180318,222611,3440.3234,N,8232.5600,W,60.0,0.09,1.05,-0.09;
A,180318,222612,3440.3151,N,8232.5777,W,60.2,0.01,1.02,-0.09;
A,180318,222613,3440.3067,N,8232.5955,W,60.5,-0.12,1.05,-0.05;
A,180318,222614,3440.2985,N,8232.6133,W,60.4,0.00,0.93,-0.11;
A,180318,222615,3440.2903,N,8232.6311,W,60.3,0.05,1.16,0.00;
A,180318,222616,3440.2820,N,8232.6488,W,60.3,0.08,1.17,-0.05;
A,180318,222617,3440.2737,N,8232.6664,W,60.0,-0.02,1.06,-0.02;
A,180318,222618,3440.2654,N,8232.6836,W,59.6,0.00,1.02,-0.02;
A,180318,222619,3440.2572,N,8232.7010,W,59.6,-0.13,1.02,-0.03;
